companycode,inn,ogrn,kpp,name,address,hr-agency,url,site,phone,fax,email,code_industry_branch
1025405017054,5437100284,1025405017054,545301001,Татарское районное потребительское общество,"Новосибирская область, 632122, г Татарск, ул Куйбышева, д. 2-а, 75.998335, 55.217978",,https://trudvsem.ru/company/1025405017054,,+7(38364)21950,,koop.2012@mail.ru,
1175476123910,5406983914,1175476123910,540601001,"Общество с ограниченной ответственностью ""Абсолют""","Новосибирская область, 630029, г Новосибирск, ул 1-я Шоссейная, 82.875334, 55.012574",,https://trudvsem.ru/company/1175476123910,,+7(913)4803165,,alyansgroups@ngs.ru,
316547600053620,541605781738,316547600053620,nan,И.П.ЛОГУНОВ АНДРЕЙ ВИКТОРОВИЧ,"Новосибирская область, 632160, с Усть-Тарка, р-н Усть-Таркский, ул Ленина, д. 75, 75.706509, 55.571383",,https://trudvsem.ru/company/316547600053620,,+7(38372)23330,,,
1075406047650,5406417838,1075406047650,540601001,"Общество с ограниченной ответственностью ""РосИнсталПроект""","Новосибирская область, 630005, г Новосибирск, ул Ипподромская, д. 21, 82.941836, 55.04026",,https://trudvsem.ru/company/1075406047650,,+7(383)2015480 доб. 154,,savinyh@rinsp.ru,
1025404789134,5446106807,1025404789134,544601001,Муниципальное автономное дошкольное образовательное учреждение детский сад 23 Дельфинчик компенсирующего вида города Искитима Новосибирской области,"Новосибирская область, 633203, г Искитим, мкр Индустриальный, д. 30б, 83.301693, 54.629867",,https://trudvsem.ru/company/1025404789134,,+7(38343)49068,,delfin_isk@mail.ru,
1035405010409,5427106618,1035405010409,542701001,"Общество с ограниченной ответственностью ""Производственный комбинат Краснозерского райпо""","Новосибирская область, 632902, рп Краснозерское, р-н Краснозерский, ул Первомайская, д. 69, магазин КООПЕРАТОР, 79.237508, 53.985864",,https://trudvsem.ru/company/1035405010409,,+7(38357)43774,,krasnraipo@mail.ru,
1035403648631,5408190847,1035403648631,540801001,"Общество с ограниченной ответственностью ""Восток-Запад""","Новосибирская область, 630090, г Новосибирск, ул Ильича, д. 6, 83.095736, 54.839095",,https://trudvsem.ru/company/1035403648631,,+7(383)3305570,,,
1025403196092,5407165196,1025403196092,540701001,"Муниципальное казенное дошкольное образовательное учреждение города Новосибирска ""Детский сад № 423 комбинированного вида ""Золотой ключик""","Новосибирская область, 630132, г Новосибирск, ул 1905 года, д. 26, 82.902113, 55.041612",,https://trudvsem.ru/company/1025403196092,,+7(383)2015220,,ds_423@mail.ru,
02a38a90-7f8d-11ea-b219-3bfa22f2d66b,5407477734,1125476112860,540701001,"Кузбасский филиал АО ""ПО Инжгеодезия""","Новосибирская область, 630132, г Новосибирск, ул Челюскинцев, д. 50, 82.911581, 55.040802",,https://trudvsem.ru/company/02a38a90-7f8d-11ea-b219-3bfa22f2d66b,,,,,
1045402545825,5406299260,1045402545825,540601001,УФССП России по Новосибирской области,"Новосибирская область, 630060, г Новосибирск, ул Тимакова, д. 2, 83.118957, 54.888667",,https://trudvsem.ru/company/1045402545825,http://r54.fssprus.ru,+7(383)2410716,,mail@r54.fssprus.ru,
1065410032742,5410005812,1065410032742,541001001,"Общество с ограниченной ответсвенностью"" Производственно-коммерческая фирма ""Теплодар""","Новосибирская область, 630027, г Новосибирск, ул Богдана Хмельницкого, д. 125/1, 82.985396, 55.112015",,https://trudvsem.ru/company/1065410032742,,+7(383)3630468,+7(383)3630481,ok@teplodar.ru,
1055406020845,5406305556,1055406020845,540601001,"ФБУЗ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В НОВОСИБИРСКОЙ ОБЛАСТИ""","Новосибирская область, 633261, рп Ордынское, р-н Ордынский, пер Школьный, д. 7, 81.899449, 54.367368",,https://trudvsem.ru/company/1055406020845,,,,,
4b1d4550-8d24-11ea-ad62-1fdc17069750,7708503727,1037739877295,997650001,Ишимская дистанция СЦБ,"Новосибирская область, 632121, г Татарск, тер 1-я Околоток, 75.948928, 55.212134",,https://trudvsem.ru/company/4b1d4550-8d24-11ea-ad62-1fdc17069750,,,,,
1085404016587,5445256863,1085404016587,540601001,"Государственное автономное учреждение дополнительного образования Новосибирской области ""Областной центр развития творчества детей и юношества""","Новосибирская область, 630091, г Новосибирск, ул Крылова, д. 28, 82.927284, 55.040781",,https://trudvsem.ru/company/1085404016587,,+7(383)2110855,,donso@donso.su,
304546811800021,545307317038,304546811800021,nan,Индивидуальный предприниматель Бережинская Ирина Николаевна,"Новосибирская область, 632122, г Татарск, ул Пограничная, д. 14, 75.986028, 55.217182",,https://trudvsem.ru/company/304546811800021,,+7(38364)20805,,strtatarsk@ngs.ru,
339342d0-cd53-11ea-94a2-1fdc17069750,5407108328,1025403197060,540701001,"Частное профессиональное образовательное учреждение ""Новосибирский кооперативный техникум им. А.Н. Косыгина Новосибирского облпотребсоюза""","Новосибирская область, 632901, рп Краснозерское, р-н Краснозерский, ул Советская, д. 68, НКТ, 79.226063, 53.980416",,https://trudvsem.ru/company/339342d0-cd53-11ea-94a2-1fdc17069750,,+7(383)2231908,,nkt_ps@mail.ru,
1025403204804,5407120364,1025403204804,540701001,"Открытое акционерное общество ""Новосибирсккнига""","Новосибирская область, 630099, г Новосибирск, ул Коммунистическая, д. 1, офис 13, 82.910997, 55.022861",,https://trudvsem.ru/company/1025403204804,,+7(383)2102468,,office.nkniga@mail.ru,
1025401008984,5402150862,1025401008984,540201001,ГБУ НСО СМЭУ,"Новосибирская область, 630049, г Новосибирск, ул Дмитрия Донского, д. 13, а/я 194, 82.906218, 55.064767",,https://trudvsem.ru/company/1025401008984,,+7(383)2266271,+7(383)2264929,smeu@ngs.ru,
1085464000841,5425001923,1085464000841,nan,"Торгово-потребительское общество ""Коченево"" Коченевского РАЙПО","Новосибирская область, 632653, с Целинное, р-н Коченевский, 81.994725, 54.810688",,https://trudvsem.ru/company/1085464000841,,+7(38351)23921,,krajpo@yandex.ru,
1025406025590,5439103442,1025406025590,543901001,"муниципальное казённое общеобразовательное учреждение""Орловская средняя школа"" Убинского района Новосибирской области","Новосибирская область, 632541, с Орловское, р-н Убинский, ул Центральная, д. 26, 79.725167, 55.510272",,https://trudvsem.ru/company/1025406025590,,+7(38366)42299,,orlovskoe1@mail.ru,
